Date,Resource_ID,Department,Service_Type,Region,Daily_Cost_USD,Avg_CPU_Utilization_Pct
2025-08-14,res-1027,Testing,Networking,eu-west-1,46.36,0.0
2025-08-14,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,147.5,17.46
2025-08-14,res-1029,Testing,Database (RDS/SQL),us-west-2,106.42,20.59
2025-08-14,res-1030,Production,Networking,us-west-2,49.63,0.0
2025-08-14,res-1031,Data Science,Networking,us-west-2,19.35,0.0
2025-08-14,res-1032,Development,Storage (S3/Blob),us-west-2,7.33,0.0
2025-08-14,res-1033,Development,Networking,us-west-2,59.93,0.0
2025-08-14,res-1034,Production,Database (RDS/SQL),us-west-2,56.2,51.76
2025-08-14,res-1035,Development,Networking,us-west-2,28.27,0.0
2025-08-14,res-1036,Development,Storage (S3/Blob),ap-south-1,34.46,0.0
2025-08-14,res-1037,Development,Database (RDS/SQL),ap-south-1,188.66,55.08
2025-08-14,res-1038,Testing,Networking,us-west-2,56.31,0.0
2025-08-14,res-1039,Testing,Networking,us-east-1,10.45,0.0
2025-08-14,res-1040,Development,Networking,us-east-1,13.77,0.0
2025-08-14,res-1041,Data Science,Compute (EC2/VMs),us-west-2,52.55,58.55
2025-08-14,res-1042,Testing,Compute (EC2/VMs),ap-south-1,135.48,41.8
2025-08-14,res-1043,Development,Compute (EC2/VMs),ap-south-1,98.91,20.08
2025-08-14,res-1044,Data Science,Networking,us-east-1,50.25,0.0
2025-08-14,res-1045,Production,Compute (EC2/VMs),eu-west-1,145.75,26.49
2025-08-14,res-1046,Production,Compute (EC2/VMs),us-east-1,84.33,11.89
2025-08-14,res-1047,Testing,Compute (EC2/VMs),ap-south-1,92.69,45.22
2025-08-14,res-1048,Production,Networking,ap-south-1,17.22,0.0
2025-08-14,res-1049,Data Science,Database (RDS/SQL),eu-west-1,160.52,26.71
2025-08-14,res-1050,Testing,Compute (EC2/VMs),ap-south-1,87.84,51.85
2025-08-15,res-1001,Testing,Networking,us-east-1,10.42,0.0
2025-08-15,res-1002,Testing,Database (RDS/SQL),ap-south-1,240.25,45.65
2025-08-15,res-1003,Production,Compute (EC2/VMs),eu-west-1,67.62,9.23
2025-08-15,res-1004,Development,Database (RDS/SQL),eu-west-1,238.73,57.76
2025-08-15,res-1005,Testing,Database (RDS/SQL),ap-south-1,277.57,2.73
2025-08-15,res-1006,Production,Networking,ap-south-1,17.74,0.0
2025-08-15,res-1007,Data Science,Database (RDS/SQL),us-west-2,139.05,44.85
2025-08-15,res-1008,Production,Storage (S3/Blob),ap-south-1,24.6,0.0
2025-08-15,res-1009,Data Science,Storage (S3/Blob),us-west-2,18.53,0.0
2025-08-15,res-1010,Development,Networking,ap-south-1,31.01,0.0
2025-08-15,res-1011,Production,Compute (EC2/VMs),ap-south-1,93.07,5.47
2025-08-15,res-1012,Development,Storage (S3/Blob),us-east-1,382.19,1.23
2025-08-15,res-1013,Data Science,Compute (EC2/VMs),us-east-1,111.88,78.6
2025-08-15,res-1014,Testing,Database (RDS/SQL),eu-west-1,117.67,28.52
2025-08-15,res-1015,Development,Networking,ap-south-1,38.45,0.0
2025-08-15,res-1016,Data Science,Networking,eu-west-1,54.09,0.0
2025-08-15,res-1017,Development,Storage (S3/Blob),eu-west-1,37.97,0.0
2025-08-15,res-1018,Development,Database (RDS/SQL),ap-south-1,234.89,14.33
2025-08-15,res-1019,Testing,Networking,ap-south-1,43.46,0.0
2025-08-15,res-1020,Production,Database (RDS/SQL),us-east-1,152.58,33.54
2025-08-15,res-1021,Testing,Database (RDS/SQL),us-east-1,62.29,19.55
2025-08-15,res-1022,Production,Database (RDS/SQL),us-west-2,247.63,32.7
2025-08-15,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,59.22,35.72
2025-08-15,res-1024,Development,Storage (S3/Blob),us-west-2,34.9,0.0
2025-08-15,res-1025,Production,Storage (S3/Blob),us-east-1,31.21,0.0
2025-08-15,res-1026,Development,Networking,ap-south-1,23.62,0.0
2025-08-15,res-1027,Testing,Networking,eu-west-1,15.88,0.0
2025-08-15,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,52.76,78.66
2025-08-15,res-1029,Testing,Database (RDS/SQL),us-west-2,195.4,36.67
2025-08-15,res-1030,Production,Networking,us-west-2,39.82,0.0
2025-08-15,res-1031,Data Science,Networking,us-west-2,28.3,0.0
2025-08-15,res-1032,Development,Storage (S3/Blob),us-west-2,33.25,0.0
2025-08-15,res-1033,Development,Networking,us-west-2,36.16,0.0
2025-08-15,res-1034,Production,Database (RDS/SQL),us-west-2,79.19,16.45
2025-08-15,res-1035,Development,Networking,us-west-2,36.84,0.0
2025-08-15,res-1036,Development,Storage (S3/Blob),ap-south-1,37.78,0.0
2025-08-15,res-1037,Development,Database (RDS/SQL),ap-south-1,127.09,53.48
2025-08-15,res-1038,Testing,Networking,us-west-2,48.2,0.0
2025-08-15,res-1039,Testing,Networking,us-east-1,22.39,0.0
2025-08-15,res-1040,Development,Networking,us-east-1,11.82,0.0
2025-08-15,res-1041,Data Science,Compute (EC2/VMs),us-west-2,33.24,63.28
2025-08-15,res-1042,Testing,Compute (EC2/VMs),ap-south-1,45.96,34.7
2025-08-15,res-1043,Development,Compute (EC2/VMs),ap-south-1,85.22,63.04
2025-08-15,res-1044,Data Science,Networking,us-east-1,15.66,0.0
2025-08-15,res-1045,Production,Compute (EC2/VMs),eu-west-1,72.83,43.81
2025-08-15,res-1046,Production,Compute (EC2/VMs),us-east-1,90.31,70.47
2025-08-15,res-1047,Testing,Compute (EC2/VMs),ap-south-1,42.32,69.63
2025-08-15,res-1048,Production,Networking,ap-south-1,44.64,0.0
2025-08-15,res-1049,Data Science,Database (RDS/SQL),eu-west-1,188.97,44.98
2025-08-15,res-1050,Testing,Compute (EC2/VMs),ap-south-1,73.56,16.07
2025-08-16,res-1001,Testing,Networking,us-east-1,43.29,0.0
2025-08-16,res-1002,Testing,Database (RDS/SQL),ap-south-1,181.17,41.97
2025-08-16,res-1003,Production,Compute (EC2/VMs),eu-west-1,63.94,77.55
2025-08-16,res-1004,Development,Database (RDS/SQL),eu-west-1,196.84,14.27
2025-08-16,res-1005,Testing,Database (RDS/SQL),ap-south-1,369.12,2.48
2025-08-16,res-1006,Production,Networking,ap-south-1,54.74,0.0
2025-08-16,res-1007,Data Science,Database (RDS/SQL),us-west-2,116.92,30.53
2025-08-16,res-1008,Production,Storage (S3/Blob),ap-south-1,36.45,0.0
2025-08-16,res-1009,Data Science,Storage (S3/Blob),us-west-2,36.37,0.0
2025-08-16,res-1010,Development,Networking,ap-south-1,44.29,0.0
2025-08-16,res-1011,Production,Compute (EC2/VMs),ap-south-1,131.67,12.1
2025-08-16,res-1012,Development,Storage (S3/Blob),us-east-1,298.09,1.53
2025-08-16,res-1013,Data Science,Compute (EC2/VMs),us-east-1,51.12,38.44
2025-08-16,res-1014,Testing,Database (RDS/SQL),eu-west-1,112.8,26.03
2025-08-16,res-1015,Development,Networking,ap-south-1,16.75,0.0
2025-08-16,res-1016,Data Science,Networking,eu-west-1,24.81,0.0
2025-08-16,res-1017,Development,Storage (S3/Blob),eu-west-1,25.03,0.0
2025-08-16,res-1018,Development,Database (RDS/SQL),ap-south-1,160.46,27.34
2025-08-16,res-1019,Testing,Networking,ap-south-1,47.32,0.0
2025-08-16,res-1020,Production,Database (RDS/SQL),us-east-1,273.38,47.84
2025-08-16,res-1021,Testing,Database (RDS/SQL),us-east-1,133.0,47.22
2025-08-16,res-1022,Production,Database (RDS/SQL),us-west-2,88.0,16.52
2025-08-16,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,64.93,69.62
2025-08-16,res-1024,Development,Storage (S3/Blob),us-west-2,13.62,0.0
2025-08-16,res-1025,Production,Storage (S3/Blob),us-east-1,7.21,0.0
2025-08-16,res-1026,Development,Networking,ap-south-1,16.59,0.0
2025-08-16,res-1027,Testing,Networking,eu-west-1,52.94,0.0
2025-08-16,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,102.39,25.26
2025-08-16,res-1029,Testing,Database (RDS/SQL),us-west-2,188.82,36.38
2025-08-16,res-1030,Production,Networking,us-west-2,42.77,0.0
2025-08-16,res-1031,Data Science,Networking,us-west-2,21.66,0.0
2025-08-16,res-1032,Development,Storage (S3/Blob),us-west-2,35.25,0.0
2025-08-16,res-1033,Development,Networking,us-west-2,25.47,0.0
2025-08-16,res-1034,Production,Database (RDS/SQL),us-west-2,223.53,10.81
2025-08-16,res-1035,Development,Networking,us-west-2,28.63,0.0
2025-08-16,res-1036,Development,Storage (S3/Blob),ap-south-1,17.31,0.0
2025-08-16,res-1037,Development,Database (RDS/SQL),ap-south-1,185.87,13.64
2025-08-16,res-1038,Testing,Networking,us-west-2,49.51,0.0
2025-08-16,res-1039,Testing,Networking,us-east-1,20.89,0.0
2025-08-16,res-1040,Development,Networking,us-east-1,43.85,0.0
2025-08-16,res-1041,Data Science,Compute (EC2/VMs),us-west-2,124.42,49.95
2025-08-16,res-1042,Testing,Compute (EC2/VMs),ap-south-1,116.31,57.95
2025-08-16,res-1043,Development,Compute (EC2/VMs),ap-south-1,66.22,69.71
2025-08-16,res-1044,Data Science,Networking,us-east-1,24.74,0.0
2025-08-16,res-1045,Production,Compute (EC2/VMs),eu-west-1,94.26,64.63
2025-08-16,res-1046,Production,Compute (EC2/VMs),us-east-1,69.26,29.22
2025-08-16,res-1047,Testing,Compute (EC2/VMs),ap-south-1,79.71,70.44
2025-08-16,res-1048,Production,Networking,ap-south-1,56.5,0.0
2025-08-16,res-1049,Data Science,Database (RDS/SQL),eu-west-1,186.27,43.07
2025-08-16,res-1050,Testing,Compute (EC2/VMs),ap-south-1,137.43,12.88
2025-08-17,res-1001,Testing,Networking,us-east-1,21.6,0.0
2025-08-17,res-1002,Testing,Database (RDS/SQL),ap-south-1,227.23,51.19
2025-08-17,res-1003,Production,Compute (EC2/VMs),eu-west-1,131.41,38.21
2025-08-17,res-1004,Development,Database (RDS/SQL),eu-west-1,72.33,31.89
2025-08-17,res-1005,Testing,Database (RDS/SQL),ap-south-1,365.84,1.23
2025-08-17,res-1006,Production,Networking,ap-south-1,51.38,0.0
2025-08-17,res-1007,Data Science,Database (RDS/SQL),us-west-2,156.92,39.8
2025-08-17,res-1008,Production,Storage (S3/Blob),ap-south-1,8.14,0.0
2025-08-17,res-1009,Data Science,Storage (S3/Blob),us-west-2,16.81,0.0
2025-08-17,res-1010,Development,Networking,ap-south-1,14.49,0.0
2025-08-17,res-1011,Production,Compute (EC2/VMs),ap-south-1,145.0,69.58
2025-08-17,res-1012,Development,Storage (S3/Blob),us-east-1,283.54,3.8
2025-08-17,res-1013,Data Science,Compute (EC2/VMs),us-east-1,64.8,17.88
2025-08-17,res-1014,Testing,Database (RDS/SQL),eu-west-1,190.79,57.19
2025-08-17,res-1015,Development,Networking,ap-south-1,10.19,0.0
2025-08-17,res-1016,Data Science,Networking,eu-west-1,21.91,0.0
2025-08-17,res-1017,Development,Storage (S3/Blob),eu-west-1,37.85,0.0
2025-08-17,res-1018,Development,Database (RDS/SQL),ap-south-1,92.77,15.66
2025-08-17,res-1019,Testing,Networking,ap-south-1,38.51,0.0
2025-08-17,res-1020,Production,Database (RDS/SQL),us-east-1,265.46,33.86
2025-08-17,res-1021,Testing,Database (RDS/SQL),us-east-1,298.64,43.96
2025-08-17,res-1022,Production,Database (RDS/SQL),us-west-2,68.52,59.64
2025-08-17,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,73.03,27.99
2025-08-17,res-1024,Development,Storage (S3/Blob),us-west-2,24.53,0.0
2025-08-17,res-1025,Production,Storage (S3/Blob),us-east-1,15.65,0.0
2025-08-17,res-1026,Development,Networking,ap-south-1,14.32,0.0
2025-08-17,res-1027,Testing,Networking,eu-west-1,10.07,0.0
2025-08-17,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,78.45,71.95
2025-08-17,res-1029,Testing,Database (RDS/SQL),us-west-2,193.08,59.96
2025-08-17,res-1030,Production,Networking,us-west-2,24.34,0.0
2025-08-17,res-1031,Data Science,Networking,us-west-2,24.02,0.0
2025-08-17,res-1032,Development,Storage (S3/Blob),us-west-2,10.59,0.0
2025-08-17,res-1033,Development,Networking,us-west-2,18.2,0.0
2025-08-17,res-1034,Production,Database (RDS/SQL),us-west-2,121.3,49.64
2025-08-17,res-1035,Development,Networking,us-west-2,55.29,0.0
2025-08-17,res-1036,Development,Storage (S3/Blob),ap-south-1,39.13,0.0
2025-08-17,res-1037,Development,Database (RDS/SQL),ap-south-1,108.07,54.06
2025-08-17,res-1038,Testing,Networking,us-west-2,26.41,0.0
2025-08-17,res-1039,Testing,Networking,us-east-1,15.64,0.0
2025-08-17,res-1040,Development,Networking,us-east-1,53.5,0.0
2025-08-17,res-1041,Data Science,Compute (EC2/VMs),us-west-2,102.69,18.18
2025-08-17,res-1042,Testing,Compute (EC2/VMs),ap-south-1,75.88,27.98
2025-08-17,res-1043,Development,Compute (EC2/VMs),ap-south-1,115.78,41.27
2025-08-17,res-1044,Data Science,Networking,us-east-1,59.46,0.0
2025-08-17,res-1045,Production,Compute (EC2/VMs),eu-west-1,27.12,33.4
2025-08-17,res-1046,Production,Compute (EC2/VMs),us-east-1,82.65,45.25
2025-08-17,res-1047,Testing,Compute (EC2/VMs),ap-south-1,61.07,63.34
2025-08-17,res-1048,Production,Networking,ap-south-1,53.74,0.0
2025-08-17,res-1049,Data Science,Database (RDS/SQL),eu-west-1,284.68,50.25
2025-08-17,res-1050,Testing,Compute (EC2/VMs),ap-south-1,130.58,49.04
2025-08-18,res-1001,Testing,Networking,us-east-1,51.29,0.0
2025-08-18,res-1002,Testing,Database (RDS/SQL),ap-south-1,125.88,29.92
2025-08-18,res-1003,Production,Compute (EC2/VMs),eu-west-1,61.2,42.39
2025-08-18,res-1004,Development,Database (RDS/SQL),eu-west-1,121.39,58.08
2025-08-18,res-1005,Testing,Database (RDS/SQL),ap-south-1,329.02,1.17
2025-08-18,res-1006,Production,Networking,ap-south-1,15.53,0.0
2025-08-18,res-1007,Data Science,Database (RDS/SQL),us-west-2,104.85,33.22
2025-08-18,res-1008,Production,Storage (S3/Blob),ap-south-1,20.16,0.0
2025-08-18,res-1009,Data Science,Storage (S3/Blob),us-west-2,32.99,0.0
2025-08-18,res-1010,Development,Networking,ap-south-1,46.97,0.0
2025-08-18,res-1011,Production,Compute (EC2/VMs),ap-south-1,75.42,31.7
2025-08-18,res-1012,Development,Storage (S3/Blob),us-east-1,366.1,1.16
2025-08-18,res-1013,Data Science,Compute (EC2/VMs),us-east-1,21.67,68.64
2025-08-18,res-1014,Testing,Database (RDS/SQL),eu-west-1,169.29,16.54
2025-08-18,res-1015,Development,Networking,ap-south-1,21.78,0.0
2025-08-18,res-1016,Data Science,Networking,eu-west-1,56.63,0.0
2025-08-18,res-1017,Development,Storage (S3/Blob),eu-west-1,35.08,0.0
2025-08-18,res-1018,Development,Database (RDS/SQL),ap-south-1,227.45,34.11
2025-08-18,res-1019,Testing,Networking,ap-south-1,36.02,0.0
2025-08-18,res-1020,Production,Database (RDS/SQL),us-east-1,293.81,58.29
2025-08-18,res-1021,Testing,Database (RDS/SQL),us-east-1,103.82,50.56
2025-08-18,res-1022,Production,Database (RDS/SQL),us-west-2,99.31,20.68
2025-08-18,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,107.89,37.4
2025-08-18,res-1024,Development,Storage (S3/Blob),us-west-2,37.6,0.0
2025-08-18,res-1025,Production,Storage (S3/Blob),us-east-1,8.12,0.0
2025-08-18,res-1026,Development,Networking,ap-south-1,35.58,0.0
2025-08-18,res-1027,Testing,Networking,eu-west-1,55.93,0.0
2025-08-18,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,137.53,17.52
2025-08-18,res-1029,Testing,Database (RDS/SQL),us-west-2,141.66,40.96
2025-08-18,res-1030,Production,Networking,us-west-2,17.97,0.0
2025-08-18,res-1031,Data Science,Networking,us-west-2,58.4,0.0
2025-08-18,res-1032,Development,Storage (S3/Blob),us-west-2,37.02,0.0
2025-08-18,res-1033,Development,Networking,us-west-2,18.35,0.0
2025-08-18,res-1034,Production,Database (RDS/SQL),us-west-2,80.29,14.27
2025-08-18,res-1035,Development,Networking,us-west-2,55.47,0.0
2025-08-18,res-1036,Development,Storage (S3/Blob),ap-south-1,11.78,0.0
2025-08-18,res-1037,Development,Database (RDS/SQL),ap-south-1,154.07,32.44
2025-08-18,res-1038,Testing,Networking,us-west-2,39.95,0.0
2025-08-18,res-1039,Testing,Networking,us-east-1,13.59,0.0
2025-08-18,res-1040,Development,Networking,us-east-1,21.34,0.0
2025-08-18,res-1041,Data Science,Compute (EC2/VMs),us-west-2,141.09,77.67
2025-08-18,res-1042,Testing,Compute (EC2/VMs),ap-south-1,121.57,6.55
2025-08-18,res-1043,Development,Compute (EC2/VMs),ap-south-1,62.51,55.24
2025-08-18,res-1044,Data Science,Networking,us-east-1,23.76,0.0
2025-08-18,res-1045,Production,Compute (EC2/VMs),eu-west-1,138.25,55.71
2025-08-18,res-1046,Production,Compute (EC2/VMs),us-east-1,29.35,77.72
2025-08-18,res-1047,Testing,Compute (EC2/VMs),ap-south-1,144.51,11.22
2025-08-18,res-1048,Production,Networking,ap-south-1,36.62,0.0
2025-08-18,res-1049,Data Science,Database (RDS/SQL),eu-west-1,125.84,29.64
2025-08-18,res-1050,Testing,Compute (EC2/VMs),ap-south-1,43.35,51.25
2025-08-19,res-1001,Testing,Networking,us-east-1,57.9,0.0
2025-08-19,res-1002,Testing,Database (RDS/SQL),ap-south-1,175.77,14.15
2025-08-19,res-1003,Production,Compute (EC2/VMs),eu-west-1,100.6,32.22
2025-08-19,res-1004,Development,Database (RDS/SQL),eu-west-1,263.98,31.73
2025-08-19,res-1005,Testing,Database (RDS/SQL),ap-south-1,365.31,1.8
2025-08-19,res-1006,Production,Networking,ap-south-1,48.36,0.0
2025-08-19,res-1007,Data Science,Database (RDS/SQL),us-west-2,101.47,26.08
2025-08-19,res-1008,Production,Storage (S3/Blob),ap-south-1,21.29,0.0
2025-08-19,res-1009,Data Science,Storage (S3/Blob),us-west-2,38.01,0.0
2025-08-19,res-1010,Development,Networking,ap-south-1,56.59,0.0
2025-08-19,res-1011,Production,Compute (EC2/VMs),ap-south-1,46.89,33.66
2025-08-19,res-1012,Development,Storage (S3/Blob),us-east-1,326.5,2.38
2025-08-19,res-1013,Data Science,Compute (EC2/VMs),us-east-1,137.1,79.4
2025-08-19,res-1014,Testing,Database (RDS/SQL),eu-west-1,145.89,34.59
2025-08-19,res-1015,Development,Networking,ap-south-1,54.81,0.0
2025-08-19,res-1016,Data Science,Networking,eu-west-1,50.34,0.0
2025-08-19,res-1017,Development,Storage (S3/Blob),eu-west-1,5.13,0.0
2025-08-19,res-1018,Development,Database (RDS/SQL),ap-south-1,130.01,31.09
2025-08-19,res-1019,Testing,Networking,ap-south-1,21.49,0.0
2025-08-19,res-1020,Production,Database (RDS/SQL),us-east-1,99.89,11.89
2025-08-19,res-1021,Testing,Database (RDS/SQL),us-east-1,210.84,23.13
2025-08-19,res-1022,Production,Database (RDS/SQL),us-west-2,63.09,21.55
2025-08-19,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,124.25,73.12
2025-08-19,res-1024,Development,Storage (S3/Blob),us-west-2,21.91,0.0
2025-08-19,res-1025,Production,Storage (S3/Blob),us-east-1,19.56,0.0
2025-08-19,res-1026,Development,Networking,ap-south-1,58.89,0.0
2025-08-19,res-1027,Testing,Networking,eu-west-1,20.03,0.0
2025-08-19,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,48.0,28.35
2025-08-19,res-1029,Testing,Database (RDS/SQL),us-west-2,93.19,28.97
2025-08-19,res-1030,Production,Networking,us-west-2,55.54,0.0
2025-08-19,res-1031,Data Science,Networking,us-west-2,40.77,0.0
2025-08-19,res-1032,Development,Storage (S3/Blob),us-west-2,19.42,0.0
2025-08-19,res-1033,Development,Networking,us-west-2,56.72,0.0
2025-08-19,res-1034,Production,Database (RDS/SQL),us-west-2,62.12,20.51
2025-08-19,res-1035,Development,Networking,us-west-2,38.29,0.0
2025-08-19,res-1036,Development,Storage (S3/Blob),ap-south-1,26.54,0.0
2025-08-19,res-1037,Development,Database (RDS/SQL),ap-south-1,59.89,30.15
2025-08-19,res-1038,Testing,Networking,us-west-2,42.46,0.0
2025-08-19,res-1039,Testing,Networking,us-east-1,44.9,0.0
2025-08-19,res-1040,Development,Networking,us-east-1,41.91,0.0
2025-08-19,res-1041,Data Science,Compute (EC2/VMs),us-west-2,61.67,12.48
2025-08-19,res-1042,Testing,Compute (EC2/VMs),ap-south-1,75.52,15.3
2025-08-19,res-1043,Development,Compute (EC2/VMs),ap-south-1,143.19,43.01
2025-08-19,res-1044,Data Science,Networking,us-east-1,25.86,0.0
2025-08-19,res-1045,Production,Compute (EC2/VMs),eu-west-1,119.62,44.84
2025-08-19,res-1046,Production,Compute (EC2/VMs),us-east-1,60.3,69.96
2025-08-19,res-1047,Testing,Compute (EC2/VMs),ap-south-1,132.73,58.84
2025-08-19,res-1048,Production,Networking,ap-south-1,12.35,0.0
2025-08-19,res-1049,Data Science,Database (RDS/SQL),eu-west-1,191.58,48.16
2025-08-19,res-1050,Testing,Compute (EC2/VMs),ap-south-1,37.75,23.29
2025-08-20,res-1001,Testing,Networking,us-east-1,54.12,0.0
2025-08-20,res-1002,Testing,Database (RDS/SQL),ap-south-1,55.03,47.64
2025-08-20,res-1003,Production,Compute (EC2/VMs),eu-west-1,81.59,40.74
2025-08-20,res-1004,Development,Database (RDS/SQL),eu-west-1,51.77,50.97
2025-08-20,res-1005,Testing,Database (RDS/SQL),ap-south-1,351.6,3.11
2025-08-20,res-1006,Production,Networking,ap-south-1,57.8,0.0
2025-08-20,res-1007,Data Science,Database (RDS/SQL),us-west-2,182.83,29.99
2025-08-20,res-1008,Production,Storage (S3/Blob),ap-south-1,38.38,0.0
2025-08-20,res-1009,Data Science,Storage (S3/Blob),us-west-2,27.47,0.0
2025-08-20,res-1010,Development,Networking,ap-south-1,24.91,0.0
2025-08-20,res-1011,Production,Compute (EC2/VMs),ap-south-1,36.44,72.4
2025-08-20,res-1012,Development,Storage (S3/Blob),us-east-1,349.07,2.41
2025-08-20,res-1013,Data Science,Compute (EC2/VMs),us-east-1,45.86,53.13
2025-08-20,res-1014,Testing,Database (RDS/SQL),eu-west-1,65.17,30.67
2025-08-20,res-1015,Development,Networking,ap-south-1,37.33,0.0
2025-08-20,res-1016,Data Science,Networking,eu-west-1,31.8,0.0
2025-08-20,res-1017,Development,Storage (S3/Blob),eu-west-1,31.2,0.0
2025-08-20,res-1018,Development,Database (RDS/SQL),ap-south-1,256.98,48.56
2025-08-20,res-1019,Testing,Networking,ap-south-1,11.94,0.0
2025-08-20,res-1020,Production,Database (RDS/SQL),us-east-1,98.53,36.83
2025-08-20,res-1021,Testing,Database (RDS/SQL),us-east-1,283.71,51.75
2025-08-20,res-1022,Production,Database (RDS/SQL),us-west-2,260.63,25.16
2025-08-20,res-1023,Data Science,Compute (EC2/VMs),ap-south-1,75.83,42.66
2025-08-20,res-1024,Development,Storage (S3/Blob),us-west-2,10.51,0.0
2025-08-20,res-1025,Production,Storage (S3/Blob),us-east-1,6.09,0.0
2025-08-20,res-1026,Development,Networking,ap-south-1,57.35,0.0
2025-08-20,res-1027,Testing,Networking,eu-west-1,22.04,0.0
2025-08-20,res-1028,Data Science,Compute (EC2/VMs),ap-south-1,51.19,11.67
